Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
233407,Dialogue: Techniques and Exercises for Crafting Effective Dialogue (Write Great Fiction),Gloria Kempton,"Kempton, Gloria",,"=""1582972893""","=""9781582972893""",2,3.96,Writer's Digest Books,Paperback,240,2004,2004,2022/03/09,2011/05/20,,,read,,,,1,0
58340708,The Justice of Kings (Empire of the Wolf #1),Richard  Swan,"Swan, Richard",,"=""0316361380""","=""9780316361385""",3,4.03,Orbit,Hardcover,432,2022,2022,2022/03/01,2022/01/19,,,read,,,,1,0
875944,Description & Setting,Ron Rozelle,"Rozelle, Ron",,"=""158297327X""","=""9781582973272""",4,4.01,Writer's Digest Books,Paperback,224,2005,2005,2022/02/23,2022/02/23,,,read,,,,1,0
12476962,The Woman in Black,Susan         Hill,"Hill, Susan",,"=""0307950212""","=""9780307950215""",4,3.75,Vintage,Paperback,164,2011,1947,2022/02/20,2022/02/20,,,read,,,,1,0
43704234,Fool's Errand (Tawny Man #1),Robin Hobb,"Hobb, Robin",,"=""""","=""""",4,4.36,Random House LLC,Kindle Edition,688,2002,2001,2022/01/30,2022/01/30,,,read,,,,1,0
12479390,"The Golden Fool (Tawny Man, #2)",Robin Hobb,"Hobb, Robin",,"=""0007370482""","=""""",4,4.36,Harper Voyager,Kindle Edition,641,2011,2002,2022/02/19,2022/02/18,,,read,,,,1,0
88884,The City and the Pillar,Gore Vidal,"Vidal, Gore",,"=""1400030374""","=""9781400030378""",1,3.84,Vintage,Paperback,207,2003,1948,2022/02/17,2022/02/17,,,read,,,,1,0
89717,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",,"=""0143039989""","=""9780143039983""",5,3.82,Penguin Classics,Paperback,182,2006,1959,2022/02/13,2022/02/13,,,read,,,,1,0
12948,The Turn of the Screw,Henry James,"James, Henry",,"=""0140620613""","=""9780140620610""",3,3.39,Penguin Books,Paperback,121,1994,1898,2022/02/08,2022/02/08,,,read,,,,1,0
58145670,Courage Is Calling: Fortune Favors the Brave (The Stoic Virtues Series),Ryan Holiday,"Holiday, Ryan",,"=""0593191676""","=""9780593191675""",1,4.05,Portfolio,Hardcover,278,2021,2021,2022/02/07,2022/02/07,,,read,,,,1,0
50244003,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0140177396""","=""9780140177398""",5,3.88,Penguin Books,Mass Market Paperback,107,1993,1937,,2011/05/20,,,read,,,,2,0
58312009,Pictures by J.R.R. Tolkien,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0358653045""","=""9780358653042""",4,4.52,William Morrow,Hardcover,104,2021,1979,2022/02/06,2022/02/06,,,read,,,,1,0
21413663,"Beowulf: A Translation and Commentary, together with Sellic Spell",Unknown,"Unknown, Unknown","Christopher Tolkien, J.R.R. Tolkien","=""0544442784""","=""9780544442788""",5,3.89,William Morrow,Hardcover,425,2014,2014,2022/02/05,2022/02/05,,,read,,,,1,0
34454589,The Handmaid's Tale,Margaret Atwood,"Atwood, Margaret",,"=""1328879941""","=""9781328879943""",4,4.14,Houghton Mifflin Harcourt,Hardcover,320,2017,1985,2022/02/04,2022/02/04,,,read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",5,3.99,Alfred A. Knopf,Hardcover,241,2006,2006,2013/12/21,2013/12/23,,,read,,,,2,0
41591142,Writing Fiction: A Guide to Narrative Craft,Janet Burroway,"Burroway, Janet","Elizabeth Stuckey-French, Ned Stuckey-French","=""022661669X""","=""9780226616698""",4,4.10,University of Chicago Press,Paperback,240,2019,1987,2022/01/29,2022/01/29,,,read,,,,1,0
39934,Reading Like a Writer: A Guide for People Who Love Books and for Those Who Want to Write Them,Francine Prose,"Prose, Francine",,"=""0060777052""","=""9780060777050""",2,3.77,Harper Perennial,Paperback,302,2007,2006,2022/01/28,2022/01/28,,,read,,,,1,0
19145001,The Elements of Academic Style: Writing for the Humanities,Eric Hayot,"Hayot, Eric",,"=""0231168012""","=""9780231168014""",5,4.01,Columbia University Press,Paperback,256,2014,2014,2022/01/20,2022/01/20,,,read,,,,1,0
34217501,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,"Foster, Thomas C.",,"=""0062696858""","=""9780062696854""",3,3.61,Harper,Hardcover,368,2017,2003,2022/01/17,2022/01/17,,,read,,,,1,0
12479392,"Ship of Destiny (Liveship Traders, #3)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",5,4.29,HarperVoyager,Kindle Edition,913,2011,2000,2022/01/17,2022/01/17,,,read,,,,1,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",2,4.23,Bloomsbury,Hardcover,272,2020,2020,2022/01/08,2022/01/08,,,read,,,,1,0
17674140,From Dissertation to Book,William P. Germano,"Germano, William P.",,"=""022606204X""","=""9780226062044""",2,3.86,University of Chicago Press,Paperback,184,2013,2005,2022/01/05,2022/01/05,,,read,,,,1,0
22047048,Pet Sematary,Stephen King,"King, Stephen",,"=""""","=""""",3,4.06,Scribner,Kindle Edition,561,2014,1983,2021/12/29,2021/12/28,,,read,,,,1,0
7561099,On Writing: A Memoir of the Craft,Stephen King,"King, Stephen",,"=""1439193630""","=""9781439193631""",5,4.34,Scribner,Hardcover,291,2010,2000,2021/12/26,2021/12/26,,,read,,,,1,0
50894597,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0008328927""","=""9780008328924""",2,4.28,HarperCollins,Hardcover,240,2019,1939,2021/12/18,2021/12/17,,,read,,,,1,0
54804759,"Assassin's Quest (Farseer Trilogy, #3)",Robin Hobb,"Hobb, Robin",,"=""0593157931""","=""9780593157930""",4,4.20,Del Rey,Hardcover,880,2021,1997,2021/12/16,2021/12/16,,,read,,,,1,0
13540208,Stylish Academic Writing,Helen Sword,"Sword, Helen",,"=""0674064488""","=""9780674064485""",4,4.07,Harvard University Press,Hardcover,220,2012,2012,2021/12/13,2021/12/13,,,read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""""","=""""",2,4.34,Riverhead Books,Paperback,371,2004,2003,2019/06/30,2019/06/29,,,read,,,,1,0
49499207,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,"Hobb, Robin",Magali Villeneuve,"=""0593157923""","=""9780593157923""",4,4.26,Del Rey,Hardcover,704,2020,1996,2021/12/11,2021/12/11,,,read,,,,1,0
33898847,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",Tad Williams,"Williams, Tad",,"=""0756402983""","=""""",5,4.20,DAW,Paperback,1081,2005,1993,2021/12/04,2021/12/04,,,read,,,,1,0
39874447,How to Write a Lot: A Practical Guide to Productive Academic Writing,Paul J. Silvia,"Silvia, Paul J.",,"=""1433829738""","=""9781433829734""",2,4.07,APA LifeTools,Paperback,145,2018,2007,2021/11/29,2021/11/29,,,read,,,,1,0
33898831,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",Tad Williams,"Williams, Tad",,"=""0756402976""","=""""",5,4.10,DAW,Paperback,588,2005,1990,2021/11/21,2021/11/21,,,read,,,,1,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",4,4.28,Penguin Books,Paperback,254,2006,180,,2011/05/20,,,read,,,,2,0
826179,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393039765""","=""9780393039764""",4,4.19,W. W. Norton & Company,Hardcover,208,1996,1996,2021/11/12,2021/11/12,,,read,,,,1,0
91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,"Williams, Tad",,"=""0756402697""","=""9780756402693""",5,3.97,DAW,Paperback,672,2005,1988,2021/11/10,2021/11/10,,,read,,,,1,0
43573035,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",,"=""198481785X""","=""9781984817853""",4,4.18,Del Rey,Hardcover,451,2019,1995,2021/06/27,2021/06/27,,,read,,,,1,0
7190283,"The Currents of Space (Galactic Empire, #2)",Isaac Asimov,"Asimov, Isaac",,"=""0765319179""","=""9780765319173""",2,3.85,Tor Books,Paperback,240,2010,1952,2016/07/08,2016/07/08,,,read,,,,2,0
41091624,Batman: Troika,Doug Moench,"Moench, Doug","Alan Grant, Chuck Dixon, Kelley Jones, Barry Kitson, Graham Nolan, Dick Giordano, Tom Grummett","=""1401285872""","=""9781401285876""",3,3.26,DC Comics,Paperback,224,2019,,2016/12/24,2016/12/24,,,read,,,,1,0
40031983,"Robots and Empire (Robot, #4)",Isaac Asimov,"Asimov, Isaac",,"=""0008277796""","=""9780008277796""",4,4.22,HarperVoyager,Paperback,436,2018,1985,2016/07/01,2016/07/01,,,read,,,,2,0
40219094,"The Robots of Dawn (Robot, #3)",Isaac Asimov,"Asimov, Isaac",,"=""0008277788""","=""9780008277789""",3,4.19,HarperCollins Publishers,Paperback,423,2018,1983,2016/06/28,2016/06/28,,,read,"The book is certainly decent. Much of the dislike for the book comes from two angles. The first is that it is ploddingly and ponderously paced. The second is that the subject matter—especially of sexuality—is different from the previous Elijah Baley books.<br/><br/>The first is absolutely true. While most authors will skip the unnecessary parts of a tale, such as using the restroom or traveling from one plot location to another, Asimov does not do this. You are here for Elijah’s every moment of his two days on Aurora. Furthermore, the interesting discussions conducted in the first two books in which logic is unraveled for the reader is taken to the extreme and becomes quite boring.<br/><br/>The second matter is also a fair criticism. The first books were published at a time when sexuality could not so prominently be discussed in novels. Asimov does it is a fairly clumsy and “cringey” way. It is not pretty. It is somewhat embarrassing. The topic is interesting in itself. Asimov is just not good at its novelization. <br/><br/>When the reader makes it through all of this we are left with the idea that the book itself should have been about 250 pages like the first two instead of over 400. This is valid. Nevertheless, the book can be seen more favorably if viewed in a larger context, namely as the development of an earth man into a space-farer. From a man who hated (or despised, or simply disliked) robots in book one to one who is now friends with multiple robots. A man who loved his walls in the enclosed Cities of Earth to a man who can understand the appeal of the Outdoors and who might be willing to colonize with other Earthmen.<br/><br/>Taken by itself, the book is deeply flawed—ponderous, boring at times. Yet, it is important within the Asimov universe and shows the character development of Elijah Baley, and Elijah is something of synecdoche for Earth and Earthmen in general. It is a vital and important work in the Asimov universe even if it takes too long to get to the final destination.",,,2,0
40219019,"The Naked Sun (Robot, #2)",Isaac Asimov,"Asimov, Isaac",,"=""000827777X""","=""9780008277772""",3,4.19,Harper Voyager,Paperback,242,2018,1958,2016/06/25,2016/06/25,,,read,,,,2,0
40023324,"The Caves of Steel (Robot, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0008277761""","=""9780008277765""",3,4.19,Harper Voyager,Paperback,256,2018,1953,2016/06/19,2016/06/19,,,read,,,,2,0
40851573,"The Rest of the Robots (Robot, #0.2)",Isaac Asimov,"Asimov, Isaac",,"=""000827780X""","=""9780008277802""",3,4.09,Harper Voyager,Paperback,224,2018,1964,2021/05/18,2021/05/18,,,read,,,,1,0
50881206,"I, Robot",Isaac Asimov,"Asimov, Isaac",,"=""055338256X""","=""9780553382563""",4,4.21,Penguin Random House,Paperback,256,2020,1950,2015/06/27,2015/06/27,,,read,,,,2,0
53205854,"Fugitive Telemetry (The Murderbot Diaries, #6)",Martha Wells,"Wells, Martha",,"=""1250765374""","=""9781250765376""",3,4.32,Tor.com,Hardcover,168,2021,2021,2021/05/15,2021/05/15,,,read,,,,1,0
52381770,"Network Effect (The Murderbot Diaries, #5)",Martha Wells,"Wells, Martha",,"=""1250229863""","=""9781250229861""",3,4.48,Tor.com,Hardcover,350,2020,2020,2021/05/14,2021/05/14,,,read,,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",4,4.51,Ballantine Books,Hardcover,476,2021,2021,2021/05/08,2021/05/08,,,read,,,,1,0
37534905,"Exit Strategy (The Murderbot Diaries, #4)",Martha Wells,"Wells, Martha",,"=""1250191858""","=""9781250191854""",3,4.39,Tor.com,Hardcover,172,2018,2018,2021/05/06,2021/05/05,,,read,,,,1,0
35519101,"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,"Wells, Martha",,"=""1250191785""","=""9781250191786""",3,4.26,Tor.com,Hardcover,159,2018,2018,2021/05/04,2021/05/04,,,read,,,,1,0
24795966,Steering The Craft: A Twenty-First-Century Guide to Sailing the Sea of Story,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0544611616""","=""9780544611610""",3,4.22,Harper Perennial,Paperback,160,2015,1998,2021/05/04,2021/05/04,,,read,,,,1,0
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,"=""""","=""""",3,4.27,Tor.com,Hardcover,158,2018,2018,2021/05/03,2021/05/03,,,read,,,,1,0
40653269,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""1250214718""","=""9781250214713""",3,4.15,Tordotcom,Hardcover,149,2019,2017,2021/05/02,2021/05/02,,,read,,,,1,0
34068551,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0399178619""","=""9780399178610""",5,4.26,Del Rey,Paperback,483,2017,1989,2021/04/30,2021/04/30,,,read,,,,1,0
832662,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Simon Schama,"=""0679420738""","=""9780679420736""",4,3.87,Everyman's Library,Hardcover,413,1993,1859,2021/04/26,2021/04/25,,,read,,,,1,0
1133833,The Iliad,Homer,"Homer, Homer",Robert Fitzgerald,"=""0679410759""","=""9780679410751""",5,3.91,Everyman's Library,Hardcover,595,1992,-660,,2011/05/20,,,read,,,,2,0
3362870,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765356147""","=""9780765356147""",2,4.53,Tor Fantasy,Mass Market Paperback,760,2009,2008,2019/06/21,2019/06/21,,,read,,,,1,0
8887107,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",2,4.38,Tor Books,Kindle Edition,815,2010,2007,2019/06/18,2019/06/18,,,read,,,,1,0
243272,"Mistborn (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765350386""","=""9780765350381""",2,4.48,Tor Fantasy,Mass Market Paperback,647,2007,2006,2019/06/04,2019/06/18,,,read,,,,1,0
24019186,"The Bands of Mourning (Mistborn, #6)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765378574""","=""9780765378576""",2,4.42,Tor Books,Hardcover,447,2016,2016,2021/04/14,2021/04/14,,,read,,,,1,0
16065004,"Shadows of Self (Mistborn, #5)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765378558""","=""9780765378552""",3,4.28,Tor Books,Hardcover,383,2015,2015,2021/04/08,2021/04/08,,,read,,,,1,0
10803121,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765330423""","=""9780765330420""",2,4.21,Tor Books,Hardcover,332,2011,2011,2021/03/31,2021/03/31,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2011/05/20,,,read,,,,2,0
49852,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.58,Arthur A. Levine Books,Hardcover,652,2005,2005,,2011/05/20,,,read,,,,2,0
77522,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.50,Arthur A. Levine Books,Hardcover,870,2003,2003,,2011/05/20,,,read,,,,2,0
224926,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.58,Scholastic Inc.,Paperback,435,2001,1999,,2011/05/20,,,read,,,,2,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2011/05/20,,,read,,,,2,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",3,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2011/05/20,,,read,,,,2,0
49130,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.57,Arthur A. Levine Books,Hardcover,734,2000,2000,,2011/05/20,,,read,,,,2,0
39798828,The Fall of Gondolin (Middle-Earth Universe),J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,"=""1328613046""","=""9781328613042""",5,4.08,Houghton Mifflin Harcourt,Hardcover,304,2018,2018,2021/01/18,2021/01/18,,,read,,,,1,0
32708664,Beren and Lúthien,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Alan  Lee","=""0008214190""","=""9780008214197""",5,4.04,HarperCollins,Hardcover,288,2017,2017,2021/01/17,2021/01/16,,,read,,,,1,0
7329,Unfinished Tales of Númenor and Middle-Earth,J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,"=""026110215X""","=""9780261102156""",5,4.00,HarperCollins,Hardcover,452,2000,1980,2021/01/15,2021/01/15,,,read,,,,1,0
597790,The Children of Húrin,J.R.R. Tolkien,"Tolkien, J.R.R.","Christopher Tolkien, Alan  Lee","=""0007246226""","=""9780007246229""",4,4.03,HarperCollins,Hardcover,315,2007,2007,2021/01/12,2021/01/12,,,read,,,,1,0
18966,The Silmarillion,J.R.R. Tolkien,"Tolkien, J.R.R.",Christopher Tolkien,"=""0261102427""","=""9780261102422""",5,4.01,HarperCollins,Hardcover,384,1999,1977,2021/01/09,2021/01/09,,,read,,,,1,0
5915,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,"=""0261103288""","=""9780261103283""",5,4.29,HarperCollins,Hardcover,277,1995,1937,2020/12/19,2011/05/20,,,read,,,,2,0
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,"Kuang, R.F.",,"=""0008339147""","=""9780008339142""",3,4.31,Harper Voyager,Hardcover,622,2020,2020,2020/11/25,2020/11/25,,,read,,,,1,0
16349,"Hercule Poirot's Christmas (Hercule Poirot, #20)",Agatha Christie,"Christie, Agatha",,"=""0007120699""","=""9780007120697""",3,3.98,HarperCollins Publishers,Paperback,335,2001,1938,2020/12/12,2020/12/12,,,read,,,,1,0
38117105,"The Monster Baru Cormorant (The Masquerade, #2)",Seth Dickinson,"Dickinson, Seth",,"=""""","=""""",4,3.89,Tor Books,Kindle Edition,464,2018,2018,2020/12/10,2020/12/10,,,read,,,,1,0
23444482,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,"=""0765380722""","=""9780765380722""",4,4.05,Tor Books / Tom Doherty Associates ,Hardcover,399,2015,2015,2020/12/01,2020/11/30,,,read,,,,1,0
1679037,The Making of a Story: A Norton Guide to Writing Fiction and Nonfiction,Alice LaPlante,"LaPlante, Alice",,"=""0393061647""","=""9780393061642""",4,4.24,W. W. Norton & Company,Hardcover,677,2007,2009,2020/11/25,2020/11/25,,,read,,,,1,0
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",2,4.17,Harper Voyager,ebook,545,2018,2018,2020/11/16,2020/11/16,,,read,,,,1,0
41118857,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",3,4.38,Harper Voyager,Hardcover,658,2019,2019,2020/11/20,2020/11/20,,,read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",3,4.01,Vintage Books,Paperback,296,2000,1987,2020/11/10,2020/11/09,,,read,,,,1,0
50623864,The Invisible Life of Addie LaRue,V.E.  Schwab,"Schwab, V.E.",,"=""0765387565""","=""9780765387561""",3,4.19,Tor Books,Hardcover,448,2020,2020,2020/11/07,2020/11/07,,,read,,,,1,0
10644930,11/22/63,Stephen King,"King, Stephen",,"=""1451627289""","=""9781451627282""",4,4.33,Scribner,Hardcover,849,2011,2011,2020/10/31,2020/10/31,,,read,,,,1,0
11590,’Salem’s Lot,Stephen King,"King, Stephen",,"=""0450031063""","=""9780450031069""",3,4.06,New English Library,Paperback,483,1991,1975,2020/10/14,2020/10/14,,,read,,,,1,0
12894834,Fevre Dream,George R.R. Martin,"Martin, George R.R.",,"=""055357793X""","=""9780553577938""",3,3.89,Bantam,Mass Market Paperback,461,2012,1982,2020/10/02,2020/10/02,,,read,,,,1,0
15790883,"Promise of Blood (Powder Mage, #1)",Brian  McClellan,"McClellan, Brian",,"=""0316219037""","=""9780316219037""",1,4.14,Orbit,Hardcover,545,2013,2013,2020/07/24,2020/07/24,,,read,,,,1,0
37794149,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1529001587""","=""9781529001587""",2,4.12,Tor,Paperback,462,2019,2019,2020/07/11,2020/07/11,,,read,,,,1,0
113435,"Crossroads of Twilight (The Wheel of Time, #10)",Robert Jordan,"Jordan, Robert",,"=""0312864590""","=""9780312864590""",3,3.79,Tor Fantasy,Hardcover,704,2003,2003,2020/05/15,2015/12/28,,,read,,,,1,0
18050012,A Memory of Light (Wheel of Time #14),Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765364883""","=""9780765364883""",5,4.57,TOR Fantasy,Mass Market Paperback,1148,2014,2013,2020/07/04,2020/07/04,,,read,,,,1,0
10388881,"Towers of Midnight (Wheel of Time, #13)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765364875""","=""9780765364876""",3,4.47,Tor Books,Mass Market Paperback,1245,2011,2010,2020/06/18,2020/06/18,,,read,,,,1,0
7141427,"The Gathering Storm (Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765341530""","=""9780765341532""",4,4.42,Tom Doherty Associates TOR Fantasy,Mass Market Paperback,1098,2010,2009,2020/06/04,2020/06/04,,,read,,,,1,0
13888,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,"=""0812577566""","=""9780812577563""",4,4.19,Tom Doherty Associates,Mass Market Paperback,860,2006,2005,2020/05/27,2020/05/27,,,read,,,,1,0
187065,"New Spring (The Wheel of Time, #0)",Robert Jordan,"Jordan, Robert",,"=""1841492612""","=""9781841492612""",3,4.06,Orbit,Paperback,423,2004,2004,2020/05/18,2020/05/18,,,read,,,,1,0
13891,"Winter's Heart (The Wheel of Time, #9)",Robert Jordan,"Jordan, Robert",,"=""081257558X""","=""9780812575583""",4,3.97,Tor Fantasy,Mass Market Paperback,780,2002,2000,2020/05/08,2011/05/20,,,read,,,,1,0
140974,"The Path of Daggers (The Wheel of Time, #8)",Robert Jordan,"Jordan, Robert",,"=""0812550293""","=""9780812550290""",4,3.93,Tor Books,Mass Market Paperback,685,1999,1998,2020/04/29,2011/05/20,,,read,,,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",4,4.26,Tor,Mass Market Paperback,705,1991,1990,2020/03/02,2011/05/20,,,read,,,,1,0
13890,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,"Jordan, Robert",,"=""0812550285""","=""9780812550283""",3,4.06,Tor Books,Mass Market Paperback,880,1997,1996,2020/04/24,2011/05/20,,,read,,,,1,0
35231,"Lord of Chaos (The Wheel of Time, #6)",Robert Jordan,"Jordan, Robert",,"=""0812513754""","=""9780812513752""",5,4.18,Tom Doherty Associates,Mass Market Paperback,1011,1995,1994,2020/04/16,2011/05/20,,,read,,,,1,0
13895,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,"=""1857232097""","=""9781857232097""",4,4.19,Orbit,Paperback,912,1994,1993,2020/04/01,2011/05/20,,,read,,,,1,0
84691,Writing Fiction: The Practical Guide from New York's Acclaimed Creative Writing School,Alexander Steele,"Steele, Alexander",Gotham Writers' Workshop,"=""1582343306""","=""9781582343303""",4,4.20,Bloomsbury USA,Paperback,304,2003,2003,2020/04/13,2020/04/15,,,read,,,,1,0
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,"=""0812513738""","=""9780812513738""",5,4.28,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,2020/03/21,2011/05/20,,,read,,,,1,0
